Record_ID,Customer_ID,State,Plan_Type,Usage_Date,Time_Block,Cleaned_Usage_kWh,Applied_Rate_kWh,Supply_Charge
REC-020849,CUST-02326,SA,"EV Premium",2026-03-21,Peak,15.351683363800948,0.45,1.5
REC-020851,CUST-00993,NSW,"EV Premium",2026-02-24,Peak,17.48973739724446,0.45,1.5
REC-020853,CUST-03559,NSW,"Standard Variable",2026-01-12,Off-Peak,21.669676376689907,0.22,1.15
REC-020860,CUST-02721,SA,"Solar Saver",2026-03-04,Off-Peak,15.665150991555631,0.18,1.3
REC-020861,CUST-01791,NSW,"EV Premium",2026-02-13,Peak,19.55713910857512,0.45,1.5
REC-020862,CUST-00410,NSW,"Standard Variable",2026-03-12,Peak,28.959560253299657,0.32,1.15
REC-020863,CUST-01655,NSW,"EV Premium",2026-02-18,Off-Peak,17.211053563067825,0.12,1.5
REC-020870,CUST-03590,NSW,"Standard Variable",2026-03-11,Peak,19.473349244686823,0.32,1.15
REC-020871,CUST-01070,NSW,"Solar Saver",2026-01-06,Off-Peak,8.960563669585028,0.18,1.3
REC-020873,CUST-02673,QLD,"Solar Saver",2026-01-04,Off-Peak,13.385999780667662,0.18,1.3
REC-020882,CUST-02658,WA,"Standard Variable",2026-01-09,Peak,15.47798796971513,0.32,1.15
REC-020887,CUST-02944,QLD,"EV Premium",2026-03-25,Off-Peak,16.384444759552824,0.12,1.5
REC-020888,CUST-00306,TAS,"EV Premium",2026-01-20,Peak,15.423658997387083,0.45,1.5
REC-020890,CUST-02942,QLD,"Solar Saver",2026-01-23,Peak,11.06162420446209,0.38,1.3
REC-020891,CUST-00449,VIC,"Solar Saver",2026-03-27,Off-Peak,9.309736797829222,0.18,1.3
REC-020893,CUST-02795,VIC,"Solar Saver",2026-02-16,Peak,11.506817118888613,0.38,1.3
REC-020894,CUST-01231,SA,"EV Premium",2026-01-22,Off-Peak,11.90046358034775,0.12,1.5
REC-020896,CUST-00482,QLD,"Solar Saver",2026-02-13,Off-Peak,18.595011344643822,0.18,1.3
REC-020899,CUST-03069,NSW,"Green Gas Hybrid",2026-01-13,Off-Peak,14.788469635649834,NULL,NULL
REC-020900,CUST-03428,QLD,"EV Premium",2026-01-11,Off-Peak,12.489769751330755,0.12,1.5
REC-020903,CUST-01193,VIC,"Standard Variable",2026-03-31,Off-Peak,19.034580036048098,0.22,1.15
REC-020908,CUST-02025,VIC,"Solar Saver",2026-01-04,Shoulder,20.455630754416774,0.28,NULL
REC-020911,CUST-01300,QLD,"Standard Variable",2026-01-16,Off-Peak,7.844116498058115,0.22,1.15
REC-020914,CUST-03724,NSW,"Standard Variable",2026-02-28,Off-Peak,16.96226335304776,0.22,1.15
REC-020915,CUST-01086,VIC,"Standard Variable",2026-03-07,Peak,27.25481344070576,0.32,1.15
REC-020916,CUST-03205,QLD,"Solar Saver",2026-03-28,Off-Peak,9.696935483546692,0.18,1.3
REC-020917,CUST-02860,NSW,"Standard Variable",2026-03-19,Peak,16.107714679875578,0.32,1.15
REC-020923,CUST-03531,NSW,"Green Gas Hybrid",2026-01-13,Off-Peak,20.995427308490115,NULL,NULL
REC-020924,CUST-03579,QLD,"Green Gas Hybrid",2026-02-27,Peak,7.447726308766046,NULL,NULL
REC-020926,CUST-02276,QLD,"Standard Variable",2026-01-17,Off-Peak,24.15078071620423,0.22,1.15
REC-020928,CUST-00145,NSW,"Solar Saver",2026-03-01,Off-Peak,19.597580462068734,0.18,1.3
REC-020929,CUST-02209,NSW,"Standard Variable",2026-01-14,Shoulder,14.384817526974455,0.27,NULL
REC-020933,CUST-00534,VIC,"Standard Variable",2026-01-16,Peak,18.692845670990188,0.32,1.15
REC-020935,CUST-00181,VIC,"Solar Saver",2026-02-12,Peak,19.996717411938313,0.38,1.3
REC-020936,CUST-03033,QLD,"Solar Saver",2026-02-16,Off-Peak,14.093199428026445,0.18,1.3
REC-020938,CUST-00930,NSW,"EV Premium",2026-01-07,Shoulder,14.999128875260055,0.28500000000000003,NULL
REC-020941,CUST-00964,VIC,"Standard Variable",2026-03-12,Shoulder,14.264867438966219,0.27,NULL
REC-020945,CUST-03157,SA,"Standard Variable",2026-03-30,Shoulder,15.205429610944726,0.27,NULL
REC-020946,CUST-02841,VIC,"EV Premium",2026-03-24,Off-Peak,15.473076234450621,0.12,1.5
REC-020948,CUST-02127,QLD,"Standard Variable",2026-02-20,Peak,24.80199369526902,0.32,1.15
REC-020951,CUST-01760,VIC,"Solar Saver",2026-01-03,Off-Peak,20.81921594327597,0.18,1.3
REC-020952,CUST-01480,VIC,"EV Premium",2026-02-15,Shoulder,10.052178031046203,0.28500000000000003,NULL
REC-020955,CUST-00977,QLD,"Green Gas Hybrid",2026-03-26,Off-Peak,9.303848865434585,NULL,NULL
REC-020957,CUST-03428,QLD,"EV Premium",2026-01-14,Off-Peak,13.548232166872568,0.12,1.5
REC-020958,CUST-00081,WA,"Solar Saver",2026-02-07,Shoulder,12.469975719990307,0.28,NULL
REC-020961,CUST-02860,NSW,"Standard Variable",2026-03-26,Off-Peak,16.9158300236791,0.22,1.15
REC-020963,CUST-01072,NSW,"Green Gas Hybrid",2026-03-27,Off-Peak,10.008210392863047,NULL,NULL
REC-020965,CUST-02457,VIC,"Standard Variable",2026-01-31,Off-Peak,6.68721423683019,0.22,1.15
REC-020967,CUST-03085,QLD,"Standard Variable",2026-01-03,Peak,11.589612483028517,0.32,1.15
REC-020968,CUST-01869,NSW,"Solar Saver",2026-02-21,Shoulder,11.479722160596932,0.28,NULL
REC-020972,CUST-00988,VIC,"Standard Variable",2026-01-23,Shoulder,16.203662348269987,0.27,NULL
REC-020978,CUST-01024,TAS,"Solar Saver",2026-02-10,Peak,17.01425429448361,0.38,1.3
REC-020983,CUST-03114,NSW,"Solar Saver",2026-03-29,Off-Peak,24.089515494115624,0.18,1.3
REC-020984,CUST-03664,NSW,"Solar Saver",2026-01-10,Peak,17.336218885502806,0.38,1.3
REC-020987,CUST-01157,NSW,"Green Gas Hybrid",2026-03-08,Shoulder,23.52245891081303,NULL,NULL
REC-020991,CUST-02795,VIC,"Solar Saver",2026-01-24,Off-Peak,10.26061104330515,0.18,1.3
REC-021000,CUST-02866,QLD,"EV Premium",2026-03-31,Off-Peak,18.709436525866515,0.12,1.5
REC-021002,CUST-02709,NSW,"Solar Saver",2026-03-13,Peak,4.792892946604027,0.38,1.3
REC-021003,CUST-03289,SA,"Standard Variable",2026-01-29,Peak,18.275743262111224,0.32,1.15
REC-021005,CUST-01655,NSW,"EV Premium",2026-03-25,Off-Peak,21.675795156621337,0.12,1.5
REC-021006,CUST-00798,VIC,"Standard Variable",2026-02-03,Off-Peak,21.95564811700315,0.22,1.15
REC-021009,CUST-00025,VIC,"EV Premium",2026-01-01,Off-Peak,14.312923864061974,0.12,1.5
REC-021020,CUST-03367,VIC,"Standard Variable",2026-03-20,Peak,9.650412060670769,0.32,1.15
REC-021022,CUST-02065,NSW,"Green Gas Hybrid",2026-03-20,Peak,12.479831424687113,NULL,NULL
REC-021024,CUST-03427,VIC,"Standard Variable",2026-01-22,Peak,9.05828000257464,0.32,1.15
REC-021025,CUST-01017,NSW,"Solar Saver",2026-03-17,Peak,17.442848770225964,0.38,1.3
REC-021026,CUST-02018,SA,"EV Premium",2026-02-13,Shoulder,20.486158262920146,0.28500000000000003,NULL
REC-021029,CUST-02426,SA,"EV Premium",2026-02-14,Peak,19.510635583435263,0.45,1.5
REC-021034,CUST-03835,VIC,"Standard Variable",2026-01-18,Peak,21.298044963313146,0.32,1.15
REC-021038,CUST-03544,VIC,"EV Premium",2026-01-18,Peak,18.982227403164934,0.45,1.5
REC-021040,CUST-02225,NSW,"EV Premium",2026-01-25,Peak,14.857221266293234,0.45,1.5
REC-021042,CUST-02253,QLD,"EV Premium",2026-01-01,Off-Peak,13.571663412871537,0.12,1.5
REC-021043,CUST-01991,QLD,"Standard Variable",2026-03-23,Off-Peak,17.438947153550444,0.22,1.15
REC-021045,CUST-02128,NSW,"Green Gas Hybrid",2026-03-19,Off-Peak,11.216965750149802,NULL,NULL
REC-021047,CUST-02174,WA,"Green Gas Hybrid",2026-03-30,Off-Peak,25.557422957953566,NULL,NULL
REC-021049,CUST-02423,QLD,"Standard Variable",2026-01-08,Shoulder,15.381364000589562,0.27,NULL
REC-021056,CUST-01219,QLD,"Solar Saver",2026-01-29,Peak,6.637704379653803,0.38,1.3
REC-021057,CUST-01450,QLD,"EV Premium",2026-03-21,Off-Peak,10.046752604953259,0.12,1.5
REC-021058,CUST-01588,VIC,"Standard Variable",2026-01-07,Off-Peak,21.20869785778927,0.22,1.15
REC-021063,CUST-00397,WA,"Solar Saver",2026-01-14,Peak,12.281974706682549,0.38,1.3
REC-021064,CUST-00744,VIC,"Solar Saver",2026-02-08,Peak,12.575737714587316,0.38,1.3
REC-021067,CUST-02018,SA,"EV Premium",2026-03-27,Shoulder,20.87078257115177,0.28500000000000003,NULL
REC-021068,CUST-03612,NSW,"EV Premium",2026-03-15,Off-Peak,16.558322134358548,0.12,1.5
REC-021069,CUST-02323,QLD,"Standard Variable",2026-03-03,Peak,17.135013541410988,0.32,1.15
REC-021070,CUST-02632,QLD,"Standard Variable",2026-03-03,Peak,13.429247702140229,0.32,1.15
REC-021071,CUST-00362,QLD,"EV Premium",2026-03-16,Peak,20.737435405781806,0.45,1.5
REC-021072,CUST-00400,QLD,"Solar Saver",2026-03-20,Shoulder,9.694453077827017,0.28,NULL
REC-021073,CUST-03655,NSW,"Solar Saver",2026-02-24,Off-Peak,14.134321244421653,0.18,1.3
REC-021075,CUST-00563,NSW,"Standard Variable",2026-03-03,Off-Peak,17.79950882759996,0.22,1.15
REC-021077,CUST-02065,NSW,"Green Gas Hybrid",2026-03-26,Off-Peak,17.317652892141954,NULL,NULL
REC-021079,CUST-02632,QLD,"Standard Variable",2026-02-16,Off-Peak,26.30273565012227,0.22,1.15
REC-021080,CUST-02017,VIC,"Standard Variable",2026-03-17,Peak,13.677807028091266,0.32,1.15
REC-021081,CUST-00626,VIC,"Solar Saver",2026-01-29,Shoulder,18.341941691955356,0.28,NULL
REC-021083,CUST-03342,QLD,"Standard Variable",2026-01-25,Off-Peak,11.983778534718432,0.22,1.15
REC-021085,CUST-00064,VIC,"Standard Variable",2026-03-21,Peak,17.760847098395963,0.32,1.15
REC-021086,CUST-01928,VIC,"Standard Variable",2026-03-25,Peak,19.77165304409711,0.32,1.15
REC-021089,CUST-00897,NSW,"Standard Variable",2026-03-02,Peak,13.493617557831165,0.32,1.15
REC-021092,CUST-02080,QLD,"EV Premium",2026-03-28,Off-Peak,14.335881515813384,0.12,1.5
REC-021093,CUST-00001,VIC,"Standard Variable",2026-03-13,Off-Peak,9.27209664189671,0.22,1.15
REC-021097,CUST-02764,VIC,"Solar Saver",2026-01-23,Shoulder,16.222835613940596,0.28,NULL
REC-021098,CUST-02634,NSW,"Solar Saver",2026-02-10,Peak,18.85646145205284,0.38,1.3
REC-021099,CUST-03433,QLD,"Standard Variable",2026-01-13,Shoulder,15.06411082140672,0.27,NULL
REC-021100,CUST-01683,QLD,"Solar Saver",2026-01-06,Off-Peak,12.540354547916953,0.18,1.3
REC-021101,CUST-00563,NSW,"Standard Variable",2026-02-28,Off-Peak,17.01155728498515,0.22,1.15
REC-021110,CUST-03876,VIC,"Standard Variable",2026-02-12,Off-Peak,12.378205819845814,0.22,1.15
REC-021112,CUST-02655,QLD,"Standard Variable",2026-03-19,Peak,19.7439569682277,0.32,1.15
REC-021114,CUST-03816,QLD,"Standard Variable",2026-02-08,Peak,7.52026201118566,0.32,1.15
REC-021115,CUST-01870,QLD,"Solar Saver",2026-01-07,Shoulder,17.25739812634774,0.28,NULL
REC-021116,CUST-00378,NSW,"Solar Saver",2026-02-04,Peak,12.658433660380236,0.38,1.3
REC-021117,CUST-02393,VIC,"Solar Saver",2026-03-19,Off-Peak,16.547613593227528,0.18,1.3
REC-021119,CUST-00849,VIC,"Green Gas Hybrid",2026-01-17,Peak,6.651024237152326,NULL,NULL
REC-021120,CUST-00780,QLD,"Standard Variable",2026-03-12,Peak,16.218610499733177,0.32,1.15
REC-021121,CUST-03412,NSW,"Standard Variable",2026-01-20,Off-Peak,19.449531393483497,0.22,1.15
REC-021123,CUST-03640,NSW,"Solar Saver",2026-01-30,Off-Peak,4.575493654957409,0.18,1.3
REC-021125,CUST-01931,QLD,"Solar Saver",2026-01-13,Peak,13.745685035435491,0.38,1.3
REC-021140,CUST-00897,NSW,"Standard Variable",2026-01-22,Peak,14.646755542795663,0.32,1.15
REC-021143,CUST-03596,QLD,"Solar Saver",2026-02-22,Off-Peak,7.06735353529881,0.18,1.3
REC-021147,CUST-03049,VIC,"Green Gas Hybrid",2026-03-25,Off-Peak,21.16993810060974,NULL,NULL
REC-021148,CUST-02585,QLD,"Standard Variable",2026-01-26,Off-Peak,12.485842343274795,0.22,1.15
REC-021151,CUST-00243,SA,"Solar Saver",2026-03-29,Off-Peak,20.519248364600557,0.18,1.3
REC-021152,CUST-02351,QLD,"Solar Saver",2026-03-14,Peak,16.069435297650504,0.38,1.3
REC-021155,CUST-01046,QLD,"EV Premium",2026-03-04,Off-Peak,17.815790796273788,0.12,1.5
REC-021159,CUST-02666,NSW,"Standard Variable",2026-02-18,Off-Peak,19.714028267774385,0.22,1.15
REC-021160,CUST-02012,NSW,"Standard Variable",2026-03-22,Off-Peak,11.435092057727017,0.22,1.15
REC-021165,CUST-01395,VIC,"EV Premium",2026-01-01,Off-Peak,24.38625592057832,0.12,1.5
REC-021168,CUST-02076,WA,"EV Premium",2026-03-13,Peak,27.635225343814486,0.45,1.5
REC-021169,CUST-02897,VIC,"Solar Saver",2026-02-20,Off-Peak,18.711958169928764,0.18,1.3
REC-021171,CUST-00376,VIC,"Solar Saver",2026-01-30,Shoulder,14.246535833314832,0.28,NULL
REC-021176,CUST-03707,QLD,"Solar Saver",2026-03-31,Off-Peak,15.874319666498439,0.18,1.3
REC-021178,CUST-00995,VIC,"EV Premium",2026-03-23,Peak,20.138752806206757,0.45,1.5
REC-021179,CUST-02490,VIC,"EV Premium",2026-03-02,Shoulder,3.427485520032805,0.28500000000000003,NULL
REC-021180,CUST-02662,WA,"Solar Saver",2026-02-03,Off-Peak,2.8506403165254586,0.18,1.3
REC-021182,CUST-03516,SA,"Solar Saver",2026-02-02,Peak,5.623775385065617,0.38,1.3
REC-021191,CUST-01927,QLD,"Standard Variable",2026-01-21,Shoulder,15.2418592167091,0.27,NULL
REC-021193,CUST-00229,SA,"Standard Variable",2026-02-11,Off-Peak,8.26664707598833,0.22,1.15
REC-021198,CUST-02640,QLD,"EV Premium",2026-02-11,Off-Peak,8.633743046996969,0.12,1.5
REC-021202,CUST-01549,NSW,"Solar Saver",2026-01-21,Peak,6.876278146560212,0.38,1.3
REC-021204,CUST-00517,VIC,"Solar Saver",2026-01-13,Peak,19.032547137520474,0.38,1.3
REC-021205,CUST-03489,NSW,"Standard Variable",2026-01-31,Shoulder,12.960479261280534,0.27,NULL
REC-021207,CUST-03010,NSW,"Standard Variable",2026-01-04,Off-Peak,13.624787965277472,0.22,1.15
REC-021209,CUST-01981,NSW,"Standard Variable",2026-02-18,Peak,11.318748005331372,0.32,1.15
REC-021212,CUST-02251,NSW,"Solar Saver",2026-02-25,Off-Peak,13.640482113588726,0.18,1.3
REC-021218,CUST-03038,ACT,"Solar Saver",2026-02-17,Shoulder,9.391305071393184,0.28,NULL
REC-021222,CUST-01394,VIC,"Solar Saver",2026-01-02,Shoulder,21.716904112347624,0.28,NULL
REC-021224,CUST-00371,NSW,"Standard Variable",2026-01-21,Shoulder,21.445621678931534,0.27,NULL
REC-021226,CUST-01660,VIC,"Standard Variable",2026-01-04,Peak,22.388749814693877,0.32,1.15
REC-021228,CUST-03444,NT,"EV Premium",2026-02-25,Off-Peak,4.569626864862425,0.12,1.5
REC-021230,CUST-01277,NSW,"Standard Variable",2026-03-13,Peak,18.47904931393346,0.32,1.15
REC-021235,CUST-00209,NSW,"Standard Variable",2026-01-10,Peak,15.803071446529014,0.32,1.15
REC-021237,CUST-00211,VIC,"Green Gas Hybrid",2026-01-18,Peak,20.873769164381343,NULL,NULL
REC-021238,CUST-00273,WA,"Green Gas Hybrid",2026-02-07,Peak,15.158209975732902,NULL,NULL
REC-021246,CUST-03826,NSW,"Standard Variable",2026-01-07,Shoulder,15.783106397616598,0.27,NULL
REC-021248,CUST-01110,NSW,"Solar Saver",2026-01-31,Peak,18.79333304367332,0.38,1.3
REC-021249,CUST-03065,QLD,"Standard Variable",2026-02-26,Shoulder,22.08827931772725,0.27,NULL
REC-021250,CUST-03152,NSW,"Standard Variable",2026-01-26,Off-Peak,18.366899395102916,0.22,1.15
REC-021254,CUST-03500,QLD,"EV Premium",2026-03-25,Shoulder,10.813373586548984,0.28500000000000003,NULL
REC-021264,CUST-00677,NSW,"EV Premium",2026-03-29,Off-Peak,15.36312291440451,0.12,1.5
REC-021265,CUST-02773,WA,"Standard Variable",2026-03-24,Off-Peak,10.35451431870424,0.22,1.15
REC-021266,CUST-01384,NSW,"Solar Saver",2026-01-29,Peak,17.96981704608449,0.38,1.3
REC-021267,CUST-00499,TAS,"Standard Variable",2026-01-20,Off-Peak,13.774686889487679,0.22,1.15
REC-021271,CUST-01855,SA,"Solar Saver",2026-02-09,Peak,20.125035178692425,0.38,1.3
REC-021272,CUST-01070,NSW,"Solar Saver",2026-03-05,Peak,19.352389186261938,0.38,1.3
REC-021278,CUST-00829,QLD,"EV Premium",2026-02-07,Peak,18.363702510097077,0.45,1.5
REC-021281,CUST-01687,SA,"Standard Variable",2026-03-10,Off-Peak,12.070613522334039,0.22,1.15
REC-021286,CUST-02699,QLD,"Green Gas Hybrid",2026-03-19,Peak,15.055688840793092,NULL,NULL
REC-021290,CUST-00624,VIC,"Green Gas Hybrid",2026-01-22,Off-Peak,21.94198535291329,NULL,NULL
REC-021297,CUST-02637,TAS,"EV Premium",2026-01-20,Peak,18.76589009225734,0.45,1.5
REC-021302,CUST-02970,VIC,"Standard Variable",2026-03-09,Shoulder,23.012376589008134,0.27,NULL
REC-021303,CUST-03033,QLD,"Solar Saver",2026-01-28,Shoulder,21.892312851104073,0.28,NULL
REC-021305,CUST-01480,VIC,"EV Premium",2026-01-14,Peak,12.955025327263872,0.45,1.5
REC-021308,CUST-02373,QLD,"Standard Variable",2026-01-17,Peak,12.066340775849056,0.32,1.15
REC-021309,CUST-01944,QLD,"EV Premium",2026-02-27,Shoulder,7.748325368308372,0.28500000000000003,NULL
REC-021313,CUST-01443,QLD,"Standard Variable",2026-01-26,Off-Peak,14.289429360707453,0.22,1.15
REC-021317,CUST-00551,VIC,"Solar Saver",2026-03-18,Shoulder,19.809519456438274,0.28,NULL
REC-021318,CUST-02762,NSW,"Solar Saver",2026-02-15,Peak,10.342411573039954,0.38,1.3
REC-021321,CUST-00824,VIC,"Standard Variable",2026-01-10,Off-Peak,20.28163631906722,0.22,1.15
REC-021322,CUST-01107,VIC,"EV Premium",2026-03-07,Off-Peak,5.864751709545393,0.12,1.5
REC-021323,CUST-02220,NSW,"Standard Variable",2026-02-12,Off-Peak,21.64869184237253,0.22,1.15
REC-021324,CUST-00362,QLD,"EV Premium",2026-02-24,Off-Peak,7.179485942738778,0.12,1.5
REC-021329,CUST-02958,WA,"EV Premium",2026-03-31,Peak,9.712808900886113,0.45,1.5
REC-021334,CUST-00464,QLD,"Green Gas Hybrid",2026-02-26,Off-Peak,17.171270954428095,NULL,NULL
REC-021335,CUST-01379,VIC,"Standard Variable",2026-02-21,Peak,15.33254264199202,0.32,1.15
REC-021340,CUST-01796,NSW,"EV Premium",2026-02-18,Off-Peak,25.556416133819482,0.12,1.5
REC-021341,CUST-00795,NSW,"Standard Variable",2026-01-02,Peak,22.06941040957158,0.32,1.15
REC-021342,CUST-03068,TAS,"Solar Saver",2026-02-27,Peak,12.779261075007428,0.38,1.3
REC-021344,CUST-00725,QLD,"Solar Saver",2026-03-09,Shoulder,13.27134270084892,0.28,NULL
REC-021345,CUST-01233,NSW,"Standard Variable",2026-02-06,Shoulder,10.644866923580977,0.27,NULL
REC-021348,CUST-00540,NSW,"Solar Saver",2026-01-15,Shoulder,10.832323100933518,0.28,NULL
REC-021350,CUST-00109,NSW,"Standard Variable",2026-01-15,Peak,19.666219896142962,0.32,1.15
REC-021351,CUST-02072,VIC,"Solar Saver",2026-03-27,Peak,25.032278807351926,0.38,1.3
REC-021354,CUST-02420,VIC,"Standard Variable",2026-03-31,Peak,19.552942306617854,0.32,1.15
REC-021355,CUST-01189,NSW,"Standard Variable",2026-01-10,Shoulder,13.030809290339546,0.27,NULL
REC-021360,CUST-03695,VIC,"Solar Saver",2026-03-17,Off-Peak,13.591303835459245,0.18,1.3
REC-021361,CUST-00071,QLD,"Green Gas Hybrid",2026-02-10,Off-Peak,8.384117988337206,NULL,NULL
REC-021363,CUST-00474,SA,"Standard Variable",2026-03-31,Off-Peak,14.611702247393184,0.22,1.15
REC-021366,CUST-01461,VIC,"Standard Variable",2026-03-05,Peak,21.073630115786845,0.32,1.15
REC-021371,CUST-01440,QLD,"EV Premium",2026-01-25,Shoulder,18.358558614161467,0.28500000000000003,NULL
REC-021372,CUST-01029,VIC,"EV Premium",2026-01-01,Off-Peak,12.74190516805157,0.12,1.5
REC-021375,CUST-02898,NSW,"EV Premium",2026-01-03,Peak,24.738520491238447,0.45,1.5
REC-021377,CUST-00723,NSW,"Solar Saver",2026-03-16,Peak,19.763242388178035,0.38,1.3
REC-021378,CUST-03401,NSW,"Green Gas Hybrid",2026-01-19,Off-Peak,10.743481901801017,NULL,NULL
REC-021379,CUST-03312,QLD,"Solar Saver",2026-03-14,Off-Peak,11.171949221359565,0.18,1.3
REC-021380,CUST-02875,WA,"Green Gas Hybrid",2026-02-11,Peak,13.8348271085787,NULL,NULL
REC-021381,CUST-02052,VIC,"Standard Variable",2026-02-10,Off-Peak,18.757705602092805,0.22,1.15
REC-021394,CUST-01889,QLD,"Solar Saver",2026-01-20,Shoulder,22.443833261904803,0.28,NULL
REC-021397,CUST-02533,NSW,"Standard Variable",2026-02-27,Off-Peak,17.593827231160773,0.22,1.15
REC-021399,CUST-00673,NSW,"Standard Variable",2026-01-13,Shoulder,16.453074000747154,0.27,NULL
REC-021400,CUST-03154,VIC,"Standard Variable",2026-03-05,Peak,12.310382290747764,0.32,1.15
REC-021401,CUST-00265,WA,"EV Premium",2026-03-25,Peak,16.884221377378044,0.45,1.5
REC-021402,CUST-01066,QLD,"Standard Variable",2026-02-11,Peak,18.39034305227093,0.32,1.15
REC-021404,CUST-00207,NSW,"EV Premium",2026-02-19,Off-Peak,13.170537355328388,0.12,1.5
REC-021406,CUST-03502,WA,"Solar Saver",2026-02-14,Off-Peak,16.69932502130078,0.18,1.3
REC-021411,CUST-02757,VIC,"Standard Variable",2026-03-28,Shoulder,12.7696061571298,0.27,NULL
REC-021414,CUST-01890,NT,"Standard Variable",2026-02-01,Shoulder,9.292575389381556,0.27,NULL
REC-021422,CUST-01805,VIC,"Green Gas Hybrid",2026-02-20,Peak,17.18699031743526,NULL,NULL
REC-021424,CUST-01445,WA,"Solar Saver",2026-01-28,Peak,12.41663105754887,0.38,1.3
REC-021425,CUST-01779,NSW,"EV Premium",2026-03-21,Shoulder,7.09900821732507,0.28500000000000003,NULL
REC-021426,CUST-02539,QLD,"Standard Variable",2026-01-21,Off-Peak,15.179672298875401,0.22,1.15
REC-021437,CUST-01330,VIC,"Standard Variable",2026-03-27,Shoulder,16.695944907258298,0.27,NULL
REC-021440,CUST-01249,SA,"Standard Variable",2026-02-15,Off-Peak,21.076575296308143,0.22,1.15
REC-021442,CUST-00060,VIC,"Standard Variable",2026-01-08,Off-Peak,15.05520291691527,0.22,1.15
REC-021444,CUST-03214,QLD,"Green Gas Hybrid",2026-03-30,Off-Peak,22.863826069948164,NULL,NULL
REC-021445,CUST-00118,NSW,"Solar Saver",2026-03-23,Peak,18.710420168637327,0.38,1.3
REC-021448,CUST-00286,NSW,"Standard Variable",2026-02-01,Peak,15.990723790381924,0.32,1.15
REC-021451,CUST-01006,QLD,"Green Gas Hybrid",2026-02-05,Shoulder,11.846651239225096,NULL,NULL
REC-021453,CUST-03694,NSW,"Standard Variable",2026-01-22,Shoulder,8.55074185591177,0.27,NULL
REC-021461,CUST-03471,NSW,"Standard Variable",2026-03-17,Off-Peak,15.785138205765294,0.22,1.15
REC-021462,CUST-02594,VIC,"Solar Saver",2026-03-21,Peak,17.724380215332143,0.38,1.3
REC-021467,CUST-02580,QLD,"Standard Variable",2026-02-20,Peak,13.377061940521763,0.32,1.15
REC-021469,CUST-00199,WA,"Standard Variable",2026-02-18,Peak,23.23486785874835,0.32,1.15
REC-021471,CUST-00402,SA,"Standard Variable",2026-01-28,Shoulder,14.08027577582845,0.27,NULL
REC-021472,CUST-03802,SA,"Standard Variable",2026-01-16,Peak,11.966438543548051,0.32,1.15
REC-021473,CUST-00017,NSW,"Standard Variable",2026-03-29,Off-Peak,14.208177385506836,0.22,1.15
REC-021475,CUST-03015,QLD,"Green Gas Hybrid",2026-03-22,Off-Peak,15.484479718721749,NULL,NULL
REC-021476,CUST-01045,WA,"Standard Variable",2026-03-09,Off-Peak,22.254929147559103,0.22,1.15
REC-021487,CUST-00806,QLD,"Standard Variable",2026-03-04,Peak,13.579025058152599,0.32,1.15
REC-021489,CUST-03884,NSW,"Standard Variable",2026-02-19,Shoulder,12.164143368327231,0.27,NULL
REC-021492,CUST-02629,VIC,"Solar Saver",2026-01-07,Peak,17.02393642551379,0.38,1.3
REC-021497,CUST-01894,NSW,"Solar Saver",2026-03-22,Shoulder,20.685107758766716,0.28,NULL
REC-021499,CUST-00322,QLD,"Standard Variable",2026-01-26,Off-Peak,8.863179680579403,0.22,1.15
REC-021500,CUST-02364,VIC,"Standard Variable",2026-02-06,Off-Peak,17.536179797075647,0.22,1.15
REC-021502,CUST-01829,WA,"Standard Variable",2026-02-15,Shoulder,22.187645433129994,0.27,NULL
REC-021505,CUST-02589,NSW,"Green Gas Hybrid",2026-01-05,Peak,10.945565181910375,NULL,NULL
